PROCESSED TRAINING DATA: FORMAT = X, Y, Z, Angle, Axis X, Axis Y, Axis Z
44.951, 769.428, 2830.71, 2.3803142183412693, 0.2728097241844045, 0.7896891736965448, 0.5495142066743112
-11.0196, 912.144, 2757.98, 2.2371315099858635, -0.09199702700285553, 0.9810081167277392, -0.17076188666365275
-111.141, -512.252, 2407.71, 2.222867365280823, -0.5332445598738199, 0.5832872087926555, -0.6127203860031499
-138.456, -553.904, 2257.58, 2.222867365280823, -0.5332445598738199, 0.5832872087926555, -0.6127203860031499
-108.319, -588.45, 2288.14, 3.092671572481087, 0.6516829852201498, 0.01866058329436904, 0.7582618738969196
-33.3103, -576.763, 2387.19, 2.1449176308451596, 0.5047675562811516, 0.625246361927383, 0.5952114758827542
-159.374, -584.021, 2292.92, 3.092671572481087, 0.6516829852201498, 0.01866058329436904, 0.7582618738969196
-193.914, -574.496, 2416.82, 2.042152132963853, 0.53324455987382, -0.5832872087926556, 0.6127203860031499
-100.483, 85.9986, 2490.72, 2.4268563153583975, -0.49068712605469805, 0.5243061421550204, -0.6959376506718836
-116.407, -84.6588, 2447.91, 2.380425901564973, -0.47646519269531995, 0.562116761662481, -0.67602194225328
-125.424, -223.604, 2424.25, 2.252197425295875, -0.5379738240554253, 0.5830664944212317, -0.6087837281946012
-119.724, -437.881, 2407.76, 2.3406483300719962, -0.5631427846179818, 0.5218831837780805, -0.64070909672203
-87.5627, -401.562, 2406.21, 2.8096467741823314, 0.7787311615261355, -0.6205423639980442, -0.09222229964533893
43.9242, -349.879, 2397.36, 2.08686549028335, 0.7620330180567466, -0.4708280681829912, -0.4445521449755906
98.1926, -82.9711, 2423.74, 1.8571634454581345, 0.7153382362474164, -0.5761148848288615, -0.3954527117634459
117.006, 141.737, 2380.14, 1.7055900276035896, 0.9309376073784196, 0.36133965270601115, 0.05280934151116624
124.426, 229.817, 2415.9, 1.3844897517804253, 0.9024031616214847, 0.4307023170129747, -0.012808123016413306
104.592, 324.222, 2462.19, 1.3844897517804253, 0.9024031616214847, 0.4307023170129747, -0.012808123016413306
112.493, 262.108, 2382.88, 2.0338375539803137, 0.6113077856694079, 0.3342961585621862, 0.7173206183782332
-153.326, -403.533, 2416.79, 2.7790484848630967, -0.6460543603047332, -0.7619797547584477, 0.044728255828924555
-274.584, -365.107, 2444.7, 2.3989627587170537, -0.5567232270374026, -0.6409062289248508, 0.5284869479962464
-344.745, -96.126, 2423.07, 2.7739803894499566, -0.6165066475255004, -0.42075026040193403, 0.6654988895021335
-362.654, 81.303, 2273.77, 1.7432912026302279, -0.5968022893295535, 0.7134240096709064, -0.3672236510303912
-371.066, 175.085, 2232.85, 1.43214307992195, -0.3531167784806278, 0.9241865649951795, -0.1455600695172756
-354.61, 224.06, 2141.24, 1.43214307992195, -0.3531167784806278, 0.9241865649951795, -0.1455600695172756
-367.217, 183.257, 2210.29, 1.2183472837300386, -0.9831439688355679, 0.11564430932606982, 0.14161331244888037
-15.3341, 85.5876, 2460.68, 2.4407151017796522, -0.4290996887656011, 0.7099543892793078, -0.5584247686522412
-100.212, 472.571, 2446.77, 2.513629790012277, -0.4521034863891584, 0.6532228316951529, -0.6073733363812852
-153.934, 845.151, 2489.6, 2.3306037084267777, -0.5157899397767323, 0.6654938771630818, -0.539517040957525
-210.263, 946.241, 2344.61, 3.0322407555115705, 0.6196040365296999, -0.08420885533916958, 0.7803843326198759
-177.265, 86.3693, 2517.8, 2.368089448274875, 0.27831773663464493, 0.7941407758688545, 0.5402588875502025
-92.2214, 454.828, 2635.36, 2.3038951378975114, 0.22767580329183532, 0.8679943652765865, 0.44130432860273777
39.5177, 764.384, 2818.1, 2.362473636675747, 0.24931018450716846, 0.818566871693982, 0.5174869162269997
-10.3186, 915.773, 2757.03, 2.2594221005054433, -0.11598509402962949, 0.970108420905426, -0.2131598218504569
-119.74, -516.461, 2388.57, 2.2578917247267696, -0.5371353845645243, 0.5921708811809079, -0.6006823004968165
-147.464, -558.339, 2237.59, 2.2578917247267696, -0.5371353845645243, 0.5921708811809079, -0.6006823004968165
-115.308, -592.016, 2267.65, 3.0596351400529027, 0.6462463540011755, 0.005444999646430277, 0.7631094298454435
-39.0812, -577.848, 2366.38, 2.1276083986709327, 0.48914273211934334, 0.6211260384609697, 0.6123249398486119
-166.737, -589.76, 2273.17, 3.0596351400529027, 0.6462463540011755, 0.005444999646430277, 0.7631094298454435
-200.173, -582.586, 2398.32, 2.0597505719915716, 0.5371353845645241, -0.5921708811809077, 0.6006823004968165
-117.923, 85.3744, 2467.32, 2.4504973970167168, -0.4928248030457617, 0.5256437247770114, -0.6934135765223058
-131.247, -83.8352, 2422.24, 2.3940353923066864, -0.47605529144861414, 0.5711576441485967, -0.6686929826268555
-137.101, -222.221, 2399.3, 2.270859070150684, -0.5472687462077843, 0.5756525147050416, -0.6075533735713443
-128.978, -434.658, 2377.46, 2.36072006145859, -0.5714450651200055, 0.5148401678114999, -0.6390540972075989
-97.4049, -398.177, 2377.01, 2.846181744829951, 0.7864360051922572, -0.6103871200193072, -0.09458315627943482
34.7542, -350.063, 2372.49, 2.073654316192164, 0.7461287725241968, -0.4893099997093544, -0.45151697531318463
83.6678, -83.1621, 2391.67, 1.8295071855073015, 0.6905784543796792, -0.6066448971264342, -0.3938062558378568
97.612, 137.755, 2335.75, 1.6424662619942594, 0.8380168845521305, 0.5285343775857667, 0.13556958698604563
99.611, 220.674, 2381.63, 1.3602441921119668, 0.7724332391717811, 0.6332367541317038, 0.048560315478117455
77.1822, 303.607, 2444.34, 1.3602441921119668, 0.7724332391717811, 0.6332367541317038, 0.048560315478117455
92.3466, 259.853, 2336.57, 2.346710760592133, 0.44559515553781076, 0.4088619673021564, 0.7964149980098594
-162.806, -401.127, 2387.13, 2.838165888667304, -0.6356617060330912, -0.7714929698480525, 0.02707014883837401
-286.161, -371.256, 2412.62, 2.2343558615112697, -0.5746463447612705, -0.6524931793720203, 0.49399820781608433
-347.578, -101.412, 2427.95, 2.7612605642109367, -0.6624122204990884, -0.36048135128073167, 0.6567063617114461
-369.966, 60.9952, 2264.93, 2.151705277072342, -0.7933678945549226, 0.4695763839627849, -0.38738276099217994
-409.331, 154.325, 2277.43, 1.3915318771761644, -0.5491162624785979, 0.8268141488617823, -0.12185931857474894
-389.413, 219.471, 2198.12, 1.3915318771761644, -0.5491162624785979, 0.8268141488617823, -0.12185931857474894
-380.677, 179.675, 2227.02, 1.3032664926970792, -0.9448518509498604, -0.2201157121003169, 0.24249547014984313
-33.5443, 86.8727, 2436.76, 2.4245968885872946, -0.43871750959834604, 0.6986176895614366, -0.5652081657262797
-109.806, 473.383, 2427.22, 2.508066816340449, -0.4645407303534665, 0.6342521777269803, -0.6180016868029172
-153.572, 843.55, 2481.07, 2.3711266072970845, -0.4986712861652417, 0.6568047848794379, -0.5656274594764463
-214.903, 949.869, 2343.44, 3.022633984481649, 0.5982606457379928, -0.06211631343103239, 0.7988903325030899
-194.012, 84.0234, 2494.88, 2.4402208042222546, 0.21634647143000532, 0.7849812257691843, 0.5805158735897707
-127.285, 455.406, 2607.07, 2.375118150300192, 0.15037747183583625, 0.8861347449122697, 0.4383512630568423
21.0603, 749.423, 2797.82, 2.342711430849319, 0.21305933631632568, 0.8598430795705218, 0.4639780142669784
-17.0362, 909.408, 2756.1, 2.298260988857134, -0.14910973857063686, 0.9489652440146896, -0.2779051124314504
-128.027, -512.249, 2356.38, 2.1303274896916764, -0.4900200305326204, 0.5795877956113256, -0.651120846583193
-163.262, -559.514, 2209.59, 2.1303274896916764, -0.4900200305326204, 0.5795877956113256, -0.651120846583193
-136.893, -595.505, 2241.92, 3.062859516650915, -0.6461336228169282, -0.04428651308656662, -0.7619383480466808
-58.9966, -586.905, 2339.03, 2.255479381985076, 0.5361263792196972, 0.630524982999466, 0.5612546225362433
-186.927, -584.603, 2247.07, 3.062859516650915, -0.6461336228169282, -0.04428651308656662, -0.7619383480466808
-217.499, -563.26, 2370.53, 1.9872671367089363, 0.49002003053262044, -0.5795877956113257, 0.651120846583193
-127.693, 83.2799, 2449.69, 2.4606314925266863, -0.48734240663104766, 0.5243615285011549, -0.6982423405430173
-142.57, -86.4368, 2403.56, 2.4129673818593718, -0.47330680657240015, 0.563254182226895, -0.6772926937861861
-150.312, -224.898, 2377.51, 2.2897236154369107, -0.5463255203788289, 0.5709353320565338, -0.6128305413344682
-142.491, -437.952, 2351.43, 2.37938565119821, -0.5699340958760798, 0.5100916837292256, -0.6441906554337768
-110.757, -401.287, 2351.26, 2.8523171119525523, 0.7934308197308418, -0.6015633846838868, -0.0926770117607957
22.4137, -353.836, 2347.36, 2.077944947666977, 0.7294165381541937, -0.50985783475867, -0.456066335309188
70.7137, -85.0717, 2360.64, 1.8229533978880674, 0.6660261453920937, -0.636836191064598, -0.3883926356208167
84.713, 133.837, 2293.29, 1.6495324589692664, 0.8507542653419882, 0.5224489180769054, 0.05713412292741483
88.1573, 213.831, 2344.91, 1.4268119024828025, 0.807554731314869, 0.5896066085728284, -0.014812260402018565
72.7984, 298.466, 2408.39, 1.4268119024828025, 0.807554731314869, 0.5896066085728284, -0.014812260402018565
77.716, 252.451, 2296.23, 2.177658948195908, 0.526558842373748, 0.3629865367797855, 0.7687499981363485
-176.351, -404.441, 2362.23, 2.825723053974997, -0.6304415314783306, -0.7754948783590603, 0.033928881887313314
-299.728, -372.283, 2388.14, 2.1369528974669505, -0.563679608176763, -0.6799417291353198, 0.4689824562882521
-355.015, -103.287, 2434.85, 2.7049871700518278, -0.6708905006732359, -0.36449264321396707, 0.645794897122384
-380.857, 66.8948, 2278.77, 2.229886798599207, -0.8965065422158071, 0.3261430124676191, -0.29984455169771523
-436.107, 151.138, 2298.05, 1.3473759359532156, -0.7703547226176303, 0.6216271789953016, -0.1418916899436222
-411.179, 237.287, 2243.29, 1.3473759359532156, -0.7703547226176303, 0.6216271789953016, -0.1418916899436222
-393.854, 191.855, 2248.27, 1.4948068509074282, -0.8254407167990488, -0.44571109428878597, 0.34639463546389593
-43.3679, 84.5899, 2417.67, 2.454874835172749, -0.4130392384185546, 0.708035254488775, -0.5727867543227898
-119.225, 473.144, 2406.04, 2.5638969350178007, -0.44683622554502683, 0.6190036602799209, -0.6458884238788724
-146.128, 843.613, 2478.85, 2.4086546857283286, -0.47142877396534166, 0.6600474130398156, -0.5848865903890959
-215.263, 951.85, 2345.22, 3.0290058016002552, 0.5703164019304832, -0.05204694425332156, 0.8197745527173671
-203.732, 82.0987, 2478.56, 2.4904524565420583, 0.15480513514233304, 0.7709110605213778, 0.617844241617067
-160.198, 457.547, 2595.48, 2.436592950201432, 0.07218134972543505, 0.902774323512221, 0.4240145912098619
9.97095, 733.364, 2798.63, 2.327348997384024, 0.23267378377446593, 0.8634661157043861, 0.4475367888503164
-20.8893, 895.09, 2754.24, 2.26014759518253, -0.14236820147503415, 0.9451678994061572, -0.2939199502261054
-141.831, -515.52, 2328.76, 2.2050375903751274, -0.49345029983333527, 0.5807100557131943, -0.6475203724887504
-180.898, -557.593, 2180.52, 2.2050375903751274, -0.49345029983333527, 0.5807100557131943, -0.6475203724887504
-151.617, -594.023, 2210.21, 3.126007247685513, -0.6305314750918578, -0.04215750210982088, -0.7750179378145686
-70.0222, -586.466, 2305.16, 2.229662682074284, 0.5027083421568433, 0.6435613499649323, 0.5771595200265104
-202.088, -585.588, 2217.76, 3.126007247685513, -0.6305314750918578, -0.04215750210982088, -0.7750179378145686
-228.84, -571.379, 2343.8, 1.9923324587484834, 0.4934502998333353, -0.5807100557131945, 0.6475203724887504
-156.492, 78.7659, 2431.08, 2.52078552131275, -0.4718935252368321, 0.5554086667124427, -0.684717250973175
-161.826, -89.6971, 2387.58, 2.492155449356752, -0.4640406600639932, 0.5788073408764275, -0.6705582211522969
-163.401, -225.779, 2358.5, 2.307140928224992, -0.5243656937110579, 0.5819472125943279, -0.6215931635825905
-157.754, -436.261, 2335.32, 2.393301858827154, -0.5482650660317521, 0.5207678007690963, -0.6543747512330511
-126.363, -400.247, 2333.14, 2.8086407500286117, 0.7928363507291126, -0.6056605536920089, -0.06771864340071225
4.21181, -352.977, 2320.1, 2.019364565695899, 0.7416667967299513, -0.5069311961239973, -0.43926202319871266
46.5561, -86.7084, 2322.87, 1.7703239578637568, 0.6794485576014029, -0.6295762931800161, -0.3768067789186966
52.9109, 128.327, 2252.65, 1.7470139889142116, 0.8076763486209392, 0.5328837881557585, 0.25237627503217447
60.8515, 215.191, 2287.56, 1.4744970342343102, 0.7402208416300878, 0.6485515436865849, 0.17735275807889792
47.7172, 303.831, 2343.11, 1.4744970342343102, 0.7402208416300878, 0.6485515436865849, 0.17735275807889792
33.7974, 244.974, 2252.12, 2.20358661850783, 0.4070361709276226, 0.36585767606000663, 0.8369406887136926
-190.463, -402.92, 2347.12, 2.747933683665665, -0.6356943511501206, -0.7719257858298024, 0.004824218783317509
-308.958, -370.714, 2384.36, 2.179030940667937, -0.5589929844226444, -0.6780934527612142, 0.477196094586534
-367.636, -104.988, 2422.08, 2.6471513905881614, -0.652222070521199, -0.4124748281948937, 0.6359802566358749
-395.075, 78.973, 2288.21, 2.1614947959001025, -0.9835004429889447, 0.11667331518932593, -0.13825417231780562
-455.253, 159.827, 2296.87, 1.2606241057235537, -0.9626327504697051, 0.24854548397933646, -0.10753292573257753
-422.79, 256.748, 2279.79, 1.2606241057235537, -0.9626327504697051, 0.24854548397933646, -0.10753292573257753
-421.112, 207.282, 2251.7, 1.9550005223343676, -0.7345230703235865, -0.5644669191610914, 0.37663371640786164
-75.6201, 85.6154, 2394.64, 2.4200413750081244, -0.42578359212639605, 0.6952681500266076, -0.5790600419943698
-139.573, 470.803, 2383.86, 2.5509732238296223, -0.4658196407627824, 0.5900441347003224, -0.659439141532697
-152.468, 833.534, 2471.12, 2.4403398513553194, -0.4977228053645022, 0.6015637713656196, -0.6248144028433265
-210.478, 960.488, 2353.1, 2.970040045743612, 0.5804256725341814, 0.013334116851320533, 0.8142040530426254
-229.418, 72.5895, 2463.94, 2.4784925706315297, 0.2626534201787636, 0.7084955152304037, 0.6550170118148096
-221.257, 459.457, 2514.08, 2.3266219402042196, 0.11195478420109693, 0.9341735137636067, 0.33880078582707335
-35.5201, 691.473, 2746.4, 2.288041198719943, 0.1407099237747112, 0.9401262730308253, 0.3104243999889269
-36.8316, 859.612, 2749.58, 2.363364327416742, -0.21935797134924737, 0.8741776143498248, -0.4332384781793876
-158.485, -513.058, 2314.01, 2.238954109955131, -0.5358426991629102, 0.563004330994636, -0.6292048355147067
-187.218, -547.228, 2163.71, 2.238954109955131, -0.5358426991629102, 0.563004330994636, -0.6292048355147067
-158.084, -583.468, 2192.36, 3.0764749322200076, 0.6497105113740399, 0.04214644830830563, 0.7590124691367586
-83.0527, -577.959, 2290.54, 2.1352868123851474, 0.49785379773040894, 0.6463025857672617, 0.5783031762976582
-208.541, -578.033, 2197.55, 3.0764749322200076, 0.6497105113740399, 0.04214644830830563, 0.7590124691367586
-242.003, -573.029, 2320.83, 2.018358044252036, 0.5358426991629102, -0.563004330994636, 0.6292048355147066
-165.316, 80.3002, 2414.06, 2.5270916244591866, -0.47748218985940133, 0.555200869381099, -0.6810012870806799
-168.734, -88.7272, 2368.95, 2.51026357693213, -0.473070638448303, 0.5687070790925909, -0.6728866392105647
-170.275, -224.529, 2335.44, 2.293227351818812, -0.5270967246571184, 0.581747090229999, -0.6194670014332219
-165.033, -436.29, 2313.77, 2.3798577640036824, -0.5513502152563288, 0.5205060053953761, -0.6519865324407773
-133.328, -400.213, 2311.72, 2.827883921760933, 0.7902715640541941, -0.6078956736996707, -0.07703054552942973
-1.58946, -353.211, 2302.08, 1.9980871893758763, 0.7197039721380992, -0.5369448874708299, -0.44013223048031813
36.4665, -85.0925, 2291.06, 1.734840353579271, 0.6433736377127609, -0.6738969655074514, -0.363226158441401
38.7026, 124.07, 2201.66, 1.781523012434755, 0.7412674176318559, 0.5684825434420132, 0.3568616165393801
44.1063, 213.228, 2232.34, 1.5348386566080134, 0.6594899805188517, 0.696610426622518, 0.2825011134775187
32.1429, 303.179, 2287.08, 1.5348386566080134, 0.6594899805188517, 0.696610426622518, 0.2825011134775187
14.254, 242.837, 2201.38, 2.3548204483385464, 0.29614897118193284, 0.38895916230929994, 0.872356897676364
-197.946, -402.579, 2324.96, 2.7558536125279987, -0.6377917531522339, -0.7701162768062884, 0.011941516194361191
-317.415, -369.342, 2360.44, 2.1819673372020363, -0.534239571047178, -0.706032143518478, 0.46487277081587647
-381.957, -105.865, 2412.18, 2.599881226859123, -0.6279507559645728, -0.4601480233656079, 0.6276477074571734
-410.831, 92.2525, 2298.25, 2.1030698539293176, -0.993882779497755, 0.023368728244024056, -0.10793944208709705
-467.306, 176.21, 2308.36, 1.2692870885812355, -0.9868366230729099, 0.09576811521396823, -0.13031480142493307
-435.129, 275.283, 2308.25, 1.2692870885812355, -0.9868366230729099, 0.09576811521396823, -0.13031480142493307
-438.062, 222.613, 2268.32, 2.051672967555276, -0.7034602602691677, -0.6139752196390466, 0.35801968087134406
-83.8508, 88.2654, 2378.04, 2.4217321799274867, -0.43072947581065896, 0.6919116220814863, -0.5794224934332819
-148.138, 475.534, 2370.6, 2.567073771635649, -0.47360032199204816, 0.5763902587620894, -0.6659406915132907
-157.031, 837.053, 2470.76, 2.4351352735403204, -0.481377874724651, 0.6243232018484264, -0.6152201893300536
-220.642, 957.667, 2347.62, 2.995591829508245, 0.5703820633533464, -0.008315576361402557, 0.8213374172619659
-238.777, 73.1175, 2446.54, 2.4765863964314345, 0.2569602151270793, 0.6844877362490013, 0.6822374856064147
-256.349, 462.596, 2489.34, 2.3202107149865503, 0.08540557253267202, 0.9401749405877451, 0.3298135371254439
-67.3867, 683.981, 2732.37, 2.2492986354228375, 0.19299612828682886, 0.9272382895435614, 0.32090753944185296
-66.6228, 852.715, 2722.1, 2.2652396822198413, -0.20158868496808593, 0.8837317798717896, -0.4223507349792075
-165.758, -513.64, 2292.91, 2.239261015812655, -0.5143279609263722, 0.559016525179751, -0.6503593415837716
-201.61, -546.593, 2143.02, 2.239261015812655, -0.5143279609263722, 0.559016525179751, -0.6503593415837716
-172.754, -584.206, 2170.7, 3.1036207550751227, 0.6357178634295091, 0.058137304424293754, 0.7697290769815682
-93.5428, -581.83, 2266.51, 2.1791458151743983, 0.4918779104020836, 0.6602714835768796, 0.5675365091636541
-222.983, -576.723, 2177.81, 3.1036207550751227, 0.6357178634295091, 0.058137304424293754, 0.7697290769815682
-251.745, -570.522, 2302.9, 1.988337069936348, 0.5143279609263722, -0.5590165251797511, 0.6503593415837716
-175.676, 82.33, 2397.95, 2.5285937543134938, -0.47559388908308003, 0.5598590372345138, -0.6785044665244836
-177.909, -86.1693, 2354.14, 2.5176152983189644, -0.4727267501160516, 0.5686725042515758, -0.6731574872442239
-179.206, -221.145, 2320.15, 2.3027236452779305, -0.5070658248591773, 0.589575852497654, -0.6287166002353894
-177.109, -432.175, 2301.28, 2.3861723346280876, -0.5317631687200031, 0.5278987734338448, -0.6622316946506743
-145.287, -396.661, 2297.49, 2.7838461698751806, 0.788483001496373, -0.6131882278041443, -0.04790358685613791
-15.2262, -350.205, 2277.74, 1.9626179717451653, 0.7428474441669489, -0.534780046485236, -0.40272568402807435
27.3181, -84.7811, 2255.93, 1.6844725471529876, 0.6661605360475471, -0.6719007921126754, -0.3236965643487806
26.5864, 119.851, 2159.17, 1.851853848862566, 0.6673255281910175, 0.5533734678561675, 0.4984520483430866
24.8429, 211.991, 2177.58, 1.6323827434214804, 0.5766720780960063, 0.6931951686958829, 0.4323537584445406
10.4073, 306.24, 2222.63, 1.6323827434214804, 0.5766720780960063, 0.6931951686958829, 0.4323537584445406
-2.23262, 240.98, 2143.91, 2.711368199137241, 0.19707618775902427, 0.395076678745252, 0.8972599367685993
-209.026, -398.12, 2313.26, 2.6862180411492695, -0.6452495692606991, -0.7638783180448961, 0.01195443807891424
-324.259, -359.473, 2354.5, 2.1923755480197977, -0.537658845312367, -0.7100646732968001, 0.4546769466261522
-394.388, -98.9805, 2406.83, 2.5695215496448247, -0.6236156839787776, -0.4910807516932822, 0.6082295405618195
-431.018, 104.439, 2307.73, 1.956856527321888, -0.9938531137465165, -0.11070217138068172, 0.0010087358206702073
-474.765, 195.59, 2311.77, 1.2487275081886495, -0.987580809157451, -0.14769364136029042, -0.0535792281173631
-441.752, 292.134, 2330.04, 1.2487275081886495, -0.987580809157451, -0.14769364136029042, -0.0535792281173631
-443.245, 234.058, 2296.39, 2.0903648247292943, -0.5899267785572867, -0.720138268952665, 0.36522221938277727
-94.8099, 90.6674, 2361.75, 2.405657018092504, -0.44742449881112956, 0.6779380241511367, -0.5832763952652827
-152.957, 477.021, 2361.48, 2.554194402671988, -0.4898891530103558, 0.5631711008998498, -0.6654674514009289
-160.768, 834.814, 2468.0, 2.4439719925701713, -0.4920098726410827, 0.6078433751335359, -0.6232597504491825
-220.961, 960.182, 2349.31, 2.974709445078115, 0.5755234542890275, 0.008092587037740663, 0.8177452314738755
-248.597, 74.8117, 2430.58, 2.4879822141126207, 0.2733791919128795, 0.653826181281083, 0.7055318150873546
-287.26, 462.655, 2450.71, 2.306650612255166, 0.08255264322735431, 0.943324223706736, 0.321441238897969
-99.1489, 676.952, 2697.81, 2.214124390121935, 0.21341172628156685, 0.9322603909864113, 0.29214037462046366
-88.7513, 844.594, 2688.62, 2.2137890220129, -0.20336267370035993, 0.8706286258492645, -0.44793907933698124
-179.487, -509.399, 2281.62, 2.2323660610437295, -0.5029256188545278, 0.5748020292155152, -0.6454986050407208
-217.302, -547.208, 2134.19, 2.2323660610437295, -0.5029256188545278, 0.5748020292155152, -0.6454986050407208
-187.816, -583.502, 2162.43, 3.1235907952530306, 0.6300283554457696, 0.044914207569047425, 0.7752722007738596
-107.473, -577.458, 2256.32, 2.203930239033286, 0.492227768386073, 0.6500816485129082, 0.5788831266295523
-237.739, -576.248, 2170.09, 3.1235907952530306, 0.6300283554457696, 0.044914207569047425, 0.7752722007738596
-264.377, -566.36, 2294.76, 1.9951840862041548, 0.5029256188545278, -0.574802029215515, 0.6454986050407207
-185.485, 85.8134, 2385.83, 2.5336077857290475, -0.474971856769565, 0.561203656906562, -0.6778290276696429
-187.138, -81.8832, 2342.03, 2.5320226612270984, -0.4745651295340076, 0.5624747783080395, -0.6770598655936506
-189.126, -215.572, 2305.63, 2.335866233907651, -0.5094112469452876, 0.5808352847060474, -0.6349256283424793
-186.728, -424.851, 2279.41, 2.419592475296575, -0.5329092226935622, 0.5192412384377404, -0.6681289521295908
-155.216, -389.277, 2276.39, 2.754803935348759, 0.7999646300994274, -0.5981298522148647, -0.04792984956486355
-27.2043, -339.697, 2255.31, 1.9199097178746793, 0.73714509640229, -0.5524462073836526, -0.3891276073442709
10.0741, -76.2676, 2219.29, 1.646506370993835, 0.6559590779014253, -0.6897037002436242, -0.3066373982229909
4.32781, 122.383, 2113.07, 1.9572805117291787, 0.6309070130990959, 0.5644137950564602, 0.5323470754802183
6.08916, 214.909, 2126.79, 1.7503015493740013, 0.5447123721308552, 0.7010617045437982, 0.4602183373896796
-1.37225, 311.093, 2168.19, 1.7503015493740013, 0.5447123721308552, 0.7010617045437982, 0.4602183373896796
-35.8944, 234.208, 2111.31, 2.470140120652041, 0.1484063242154254, 0.3651275785142727, 0.9190524546189787
-218.406, -391.501, 2293.03, 2.6741691270221906, -0.6316441023727617, -0.7752368665936679, -0.005790389601711217
-332.462, -356.222, 2338.54, 2.1562276876384323, -0.530293277845096, -0.7294937532087652, 0.43200451791814987
-404.356, -101.464, 2407.57, 2.5274066344004917, -0.6212113948317206, -0.5147214298624674, 0.5908961436424891
-446.055, 106.352, 2323.04, 1.9345367339165307, -0.9971787124648445, 0.003222330535189454, -0.07499487977773489
-487.909, 197.826, 2328.3, 1.2070912545885384, -0.9940536121845428, 0.04321813654732603, -0.09994803037698749
-450.537, 293.978, 2330.73, 1.2070912545885384, -0.9940536121845428, 0.04321813654732603, -0.09994803037698749
-452.206, 234.476, 2312.99, 1.8725405227524357, -0.6377005863218457, -0.689207200794573, 0.3439933089141173
-105.155, 94.5092, 2349.51, 2.3956223760013495, -0.4482273818519827, 0.6764382809729488, -0.584400090855981
-160.417, 479.506, 2347.66, 2.5625116891582027, -0.4954936102562118, 0.5475587906840023, -0.6742888497817077
-161.072, 832.408, 2464.41, 2.4570509053004033, -0.4956227849670197, 0.5925893678661692, -0.6349770831404149
-218.864, 962.241, 2350.69, 2.959792657035539, 0.5747426609407013, 0.026204979775385315, 0.8179145265428251
-257.921, 77.972, 2418.59, 2.462379738539663, 0.32229251603840675, 0.6123340387069139, 0.7219242059569085
-315.663, 462.02, 2407.3, 2.2270372955752795, 0.10208619085100025, 0.9404268045344887, 0.32430824064550673
-150.09, 676.86, 2667.15, 2.1690149875251383, 0.14930440795464037, 0.9485641724806918, 0.2791669830967382
-145.375, 843.855, 2678.68, 2.2741291250670463, -0.2621489739350829, 0.850403006107292, -0.45617172497697
-189.183, -500.998, 2257.18, 2.160318268729319, -0.4976084876967819, 0.588100588899301, -0.637591946552352
-222.987, -547.877, 2112.15, 2.160318268729319, -0.4976084876967819, 0.588100588899301, -0.637591946552352
-195.277, -582.538, 2143.59, 3.095936876638647, -0.6437028792305124, -0.030875152312611044, -0.7646524231570978
-118.151, -571.624, 2238.99, 2.232828868986007, 0.5243972953816042, 0.6258838887764977, 0.5773013375755053
-245.031, -573.897, 2149.08, 3.095936876638647, -0.6437028792305124, -0.030875152312611044, -0.7646524231570978
-275.209, -555.109, 2271.31, 2.0063866555679866, 0.49760848769678184, -0.588100588899301, 0.6375919465523517
-190.189, 85.4565, 2377.91, 2.538680306736397, -0.47372353624346913, 0.5606840141054453, -0.679131391952682
-192.12, -82.1995, 2333.53, 2.548221880320329, -0.47612244899587497, 0.553020050148158, -0.6837223396206233
-195.72, -215.011, 2293.85, 2.364775541561299, -0.5054029750531844, 0.5713048079651856, -0.6466673404488994
-196.152, -423.515, 2261.07, 2.4477910514580516, -0.5280779211577387, 0.509396067195018, -0.6794478316338717
-164.33, -388.149, 2258.38, 2.7272102705082886, 0.8103246758170541, -0.5850792797093892, -0.032498557148411815
-37.3982, -337.746, 2232.65, 1.885781911515364, 0.7434460066673143, -0.5646245799978435, -0.35845099920725904
0.619136, -76.6243, 2182.2, 1.6215275862993417, 0.6651448320617439, -0.6937535679779789, -0.2762034382468439
-6.0207, 118.56, 2069.5, 1.927797427923688, 0.7264905533192068, 0.4256864187112306, 0.5394465208551813
-8.79826, 212.062, 2065.86, 1.685145155873787, 0.6542384974791419, 0.5647465664329643, 0.5030241585832754
-26.4259, 313.587, 2086.28, 1.685145155873787, 0.6542384974791419, 0.5647465664329643, 0.5030241585832754
-57.5741, 206.308, 2019.96, 2.643957550920634, 0.3018446365337791, 0.15264280246413534, 0.9410579101477687
-227.16, -390.28, 2276.5, 2.647557733757593, -0.6200140088979968, -0.7844750879921905, -0.013470897886914432
-339.68, -355.232, 2326.07, 2.1221771771040467, -0.5257714574744325, -0.7383602901465317, 0.4223605763325223
-408.669, -102.552, 2405.6, 2.475560322515197, -0.6186533446487595, -0.5326683969616175, 0.5775226558614336
-452.166, 110.204, 2335.02, 1.9655616236990971, -0.9955877008071781, 0.003706141595017783, -0.09376243659352503
-496.542, 200.339, 2343.17, 1.2515040885119777, -0.9910756061399144, 0.05175539275551663, -0.12284348674277955
-463.061, 297.951, 2346.72, 1.2515040885119777, -0.9910756061399144, 0.05175539275551663, -0.12284348674277955
-459.512, 238.207, 2330.27, 1.837376403067562, -0.633538387739124, -0.703532842175123, 0.32197927144756516
-109.996, 94.2583, 2341.18, 2.388366761572003, -0.45030525658066134, 0.6747223344525971, -0.5847862406783033
